162	mathangwi	921	ok	++|[mn]a+?[(^0)(*0)(&0)∅]?+?(th)a[mn]gwi;++|[mn]a+?[(^0)(*0)(&0)∅]?+?(th)a[mn]gwi;++|[mn]a+?[(^0)(*0)(&0)∅]?+?(th)a[mn]gwi;+|[mn]a+?(th)a[mn]gwi
163	kutowera	534	ok	+++|ku+?[(^0)(*0)(&0)∅]?+?tower+?a;++|ku+?tower+?a
164	kapasana	812	ok	++++|ka+?[(^0)(*0)(&0)∅]?+?pas+?a[mn]+?a;+++|ka+?pas+?a[mn]+?a;++|ka+?pa+?sa[mn]a;++|ka+?pa+?sa[mn]a
165	ndinakutumira	1185	ok	+++++|[mn]di+?[mn]a+?ku+?tu[mn]+?ir+?a;+++++|[mn]di+?[mn]a+?ku+?tu[mn]+?ir+?a;+++++|[mn]di+?[mn]a+?ku+?tu[mn]+?ir+?a;+++++|[mn]di+?[mn]a+?ku+?tu[mn]+?ir+?a;+++++|[mn]di+?[mn]a+?ku+?tu[mn]+?ir+?a;+++++|[mn]di+?[mn]a+?ku+?tu[mn]+?ir+?a
166	pinaphezeranji	247	ok	-
167	mbazinumphira	1221	ok	+++++|[mn]b+?a+?zi+?[mn]u[mn](ph)+?ir+?a;+++++|[mn]b+?a+?zi+?[mn]u[mn](ph)+?ir+?a;+++++|[mn]b+?a+?zi+?[mn]u[mn](ph)+?ir+?a;+++++|[mn]ba+?z+?i+?[mn]u[mn](ph)+?ir+?a;+++++|[mn]ba+?zi+?[(^0)(*0)(&0)∅]?+?[mn]u[mn](ph)+?ir+?a;++++|[mn]ba+?zi+?[mn]u[mn](ph)+?ir+?a
168	papi	19	ok	|papi
169	anyabasa	35	ok	+|a+?[mn]yabasa
170	udachita	28	ok	++++|u+?da+?[(^0)(*0)(&0)∅]?+?(ch)it+?a;++++|u+?da+?[(^0)(*0)(&0)∅]?+?(ch)it+?a;++++|u+?da+?[(^0)(*0)(&0)∅]?+?(ch)it+?a;++++|u+?da+?[(^0)(*0)(&0)∅]?+?(ch)it+?a;++++|u+?da+?[(^0)(*0)(&0)∅]?+?(ch)it+?a;++++|u+?da+?[(^0)(*0)(&0)∅]?+?(ch)it+?a;+++|u+?da+?(ch)it+?a;+++|u+?da+?(ch)it+?a;+++|u+?da+?(ch)it+?a;+++|u+?da+?(ch)it+?a;+++|u+?da+?(ch)it+?a;+++|u+?da+?(ch)it+?a
171	nyankhondo	481	ok	-
172	akhapidziwa	2805	ok	+++++|a+?(kh)a+?pi+?(dz)+?iw+?a;+++++|a+?(kh)a+?pi+?(dz)+?iw+?a;+++++|a+?(kh)a+?pi+?(dz)+?iw+?a;++++|a+?(kh)a+?pi+?(dz)iw+?a;++++|a+?(kh)a+?pi+?(dz)iw+?a;++++|a+?(kh)a+?pi+?(dz)iw+?a
173	pakumalapenepo	268	ok	-
174	pingasi	138	ok	+++|pi+?[mn]+?gas+?i;+++|pi+?[mn]+?gas+?i;+++|pi+?[mn]+?gas+?i;+++|pi+?[mn]+?gas+?i;+++|pi+?[mn]+?gas+?i
175	cipala	19	ok	++|ci+?p+?ala;++|ci+?p+?ala
176	ndibverenimbo	750	ok	-
177	yawangiratu	28	ok	++++++|y+?a+?[(^0)(*0)(&0)∅]?+?wa[mn]g+?ir+?a+?tu;+++++|y+?a+?wa[mn]g+?ir+?a+?tu
178	tenepa	8	ok	|te[mn]epa
179	ndisacita	51	ok	++++|[mn]di+?sa+?[(^0)(*0)(&0)∅]?+?cit+?a;+++|[mn]di+?sa+?cit+?a
180	mbabzala	29	ok	++++|[mn]b+?a+?[(^0)(*0)(&0)∅]?+?(bz)al+?a;++++|[mn]b+?a+?[(^0)(*0)(&0)∅]?+?(bz)al+?a;++++|[mn]b+?a+?[(^0)(*0)(&0)∅]?+?(bz)al+?a;+++|[mn]b+?a+?(bz)al+?a;+++|[mn]b+?a+?(bz)al+?a;+++|[mn]b+?a+?(bz)al+?a
181	nsua	9	ok	+|[(^0)(*0)(&0)∅]?+?[mn]sua;+|[(^0)(*0)(&0)∅]?+?[mn]sua;+|[(^0)(*0)(&0)∅]?+?[mn]sua;+|[(^0)(*0)(&0)∅]?+?[mn]sua
182	mbirimi	211	ok	+|[(^0)(*0)(&0)∅]?+?[mn]biri[mn]i;+|[(^0)(*0)(&0)∅]?+?[mn]biri[mn]i
183	mwandiona	166	ok	+++++|[mn]w+?a+?[(^0)(*0)(&0)∅]?+?[mn]di+?o[mn]+?a;+++++|[mn]w+?a+?[(^0)(*0)(&0)∅]?+?[mn]di+?o[mn]+?a;+++++|[mn]w+?a+?[(^0)(*0)(&0)∅]?+?[mn]di+?o[mn]+?a;+++++|[mn]w+?a+?[(^0)(*0)(&0)∅]?+?[mn]di+?o[mn]+?a;+++++|[mn]w+?a+?[(^0)(*0)(&0)∅]?+?[mn]di+?o[mn]+?a;+++++|[mn]w+?a+?[(^0)(*0)(&0)∅]?+?[mn]di+?o[mn]+?a;++++|[mn]w+?a+?[mn]di+?o[mn]+?a;++++|[mn]w+?a+?[mn]di+?o[mn]+?a;++++|[mn]w+?a+?[mn]di+?o[mn]+?a;++++|[mn]w+?a+?[mn]di+?o[mn]+?a;++++|[mn]w+?a+?[mn]di+?o[mn]+?a;++++|[mn]w+?a+?[mn]di+?o[mn]+?a
184	asirisbza	18	ok	-
185	asupai	92	ok	+|a+?supai
186	anbva	19	ok	+++|a+?[mn]+?(bv)+?a;+++|a+?[mn]+?(bv)+?a
187	used	3	ok	-
188	kaphatana	368	ok	++++|ka+?[(^0)(*0)(&0)∅]?+?(ph)at+?a[mn]+?a;+++|ka+?(ph)at+?a[mn]+?a
189	kudawa	107	ok	+++|ku+?[(^0)(*0)(&0)∅]?+?daw+?a;++|ku+?[(^0)(*0)(&0)∅]?+?dawa;++|ku+?[(^0)(*0)(&0)∅]?+?dawa;++|ku+?daw+?a;+|ku+?dawa;+|ku+?dawa
190	kasasanhika	335	ok	-
191	ananbvesatany	10	ok	-
192	iyo	9	ok	|iyo
193	isaya	9	ok	-
194	masiku	7	ok	++|[mn]a+?[(^0)(*0)(&0)∅]?+?siku;++|[mn]a+?[(^0)(*0)(&0)∅]?+?siku;+|[mn]a+?siku
195	agumanye	38	ok	+++|a+?[(^0)(*0)(&0)∅]?+?gu[mn]a[mn]y+?e;+++|a+?[(^0)(*0)(&0)∅]?+?gu[mn]a[mn]y+?e;+++|a+?[(^0)(*0)(&0)∅]?+?gu[mn]a[mn]y+?e;++|a+?gu[mn]a[mn]y+?e;++|a+?gu[mn]a[mn]y+?e;++|a+?gu[mn]a[mn]y+?e
196	bvuni	26	ok	++|[(^0)(*0)(&0)∅]?+?(bv)u[mn]+?i;++|[(^0)(*0)(&0)∅]?+?(bv)u[mn]+?i;++|[(^0)(*0)(&0)∅]?+?(bv)u[mn]+?i;++|[(^0)(*0)(&0)∅]?+?(bv)u[mn]+?i;+|[(^0)(*0)(&0)∅]?+?(bv)u[mn]i;+|[(^0)(*0)(&0)∅]?+?(bv)u[mn]i;+|[(^0)(*0)(&0)∅]?+?(bv)u[mn]i
197	akhantowera	843	ok	++++|a+?(kh)a+?[mn]+?tower+?a;++++|a+?(kh)a+?[mn]+?tower+?a;++++|a+?(kh)a+?[mn]+?tower+?a;++++|a+?(kh)a+?[mn]+?tower+?a;++++|a+?(kh)a+?[mn]+?tower+?a;++++|a+?(kh)a+?[mn]+?tower+?a
198	kugwandirwa	1043	ok	+++++|ku+?[(^0)(*0)(&0)∅]?+?gwa[mn]d+?ir+?w+?a;++++|ku+?gwa[mn]d+?ir+?w+?a
199	timeu	7	ok	-
200	kaphembera	803	ok	++++|ka+?[(^0)(*0)(&0)∅]?+?(ph)e[mn]b+?er+?a;+++|ka+?(ph)e[mn]b+?er+?a;+++|ka+?[(^0)(*0)(&0)∅]?+?(ph)e[mn]ber+?a;++|ka+?(ph)e[mn]ber+?a
201	mungabva	58	ok	++++|[mn]u+?[mn]ga+?[(^0)(*0)(&0)∅]?+?(bv)+?a;++++|[mn]u+?[mn]ga+?[(^0)(*0)(&0)∅]?+?(bv)+?a;+++|[mn]u+?[mn]ga+?(bv)+?a;+++|[mn]u+?[mn]ga+?(bv)+?a
202	pidzindikiro	2025	ok	+++|pi+?[(^0)(*0)(&0)∅]?+?(dz)i[mn]dikir+?o;+++|pi+?[(^0)(*0)(&0)∅]?+?(dz)i[mn]dikir+?o;++|pi+?(dz)i[mn]dikir+?o;++|pi+?[(^0)(*0)(&0)∅]?+?(dz)i[mn]dikiro;++|pi+?[(^0)(*0)(&0)∅]?+?(dz)i[mn]dikiro;+|pi+?(dz)i[mn]dikiro
203	njipi	156	ok	|[mn]jipi
204	nkamwa	732	ok	+|[mn]+?ka[mn]wa;+|[mn]+?ka[mn]wa;+|[mn]+?ka[mn]wa;+|[mn]+?ka[mn]wa;+|[mn]+?ka[mn]wa;+|[mn]+?ka[mn]wa
205	anabwa	613	ok	+++++|a+?[mn]a+?[(^0)(*0)(&0)∅]?+?b+?w+?a;+++++|a+?[mn]a+?[(^0)(*0)(&0)∅]?+?b+?w+?a;+++++|a+?[mn]a+?[(^0)(*0)(&0)∅]?+?b+?w+?a;++++|a+?[mn]a+?b+?w+?a;++++|a+?[mn]a+?b+?w+?a;++++|a+?[mn]a+?b+?w+?a
206	mbikhala	26	ok	++++|[mn]b+?i+?[(^0)(*0)(&0)∅]?+?(kh)al+?a;++++|[mn]b+?i+?[(^0)(*0)(&0)∅]?+?(kh)al+?a;+++|[mn]b+?i+?(kh)al+?a;+++|[mn]b+?i+?(kh)al+?a
207	english	2	ok	-
208	ndinadza	53	ok	++++|[mn]di+?[mn]a+?[(^0)(*0)(&0)∅]?+?(dz)+?a;+++|[mn]di+?[mn]a+?(dz)+?a
209	akumbukirwe	274	ok	++++++|a+?[(^0)(*0)(&0)∅]?+?ku[mn]b+?uk+?ir+?w+?e;++++++|a+?[(^0)(*0)(&0)∅]?+?ku[mn]b+?uk+?ir+?w+?e;++++++|a+?[(^0)(*0)(&0)∅]?+?ku[mn]b+?uk+?ir+?w+?e;+++++|a+?[(^0)(*0)(&0)∅]?+?ku[mn]buk+?ir+?w+?e;+++++|a+?[(^0)(*0)(&0)∅]?+?ku[mn]buk+?ir+?w+?e;+++++|a+?[(^0)(*0)(&0)∅]?+?ku[mn]buk+?ir+?w+?e;+++++|a+?ku[mn]b+?uk+?ir+?w+?e;+++++|a+?ku[mn]b+?uk+?ir+?w+?e;+++++|a+?ku[mn]b+?uk+?ir+?w+?e;++++|a+?ku[mn]buk+?ir+?w+?e;++++|a+?ku[mn]buk+?ir+?w+?e;++++|a+?ku[mn]buk+?ir+?w+?e
210	wangisira	280	ok	-
211	munalonga	95	ok	-
212	mukhacitira	907	ok	+++++|[mn]u+?(kh)a+?[(^0)(*0)(&0)∅]?+?cit+?ir+?a;+++++|[mn]u+?(kh)a+?[(^0)(*0)(&0)∅]?+?cit+?ir+?a;++++|[mn]u+?(kh)a+?cit+?ir+?a;++++|[mn]u+?(kh)a+?cit+?ir+?a
213	dzoya	5	ok	+|[(^0)(*0)(&0)∅]?+?(dz)oya;+|[(^0)(*0)(&0)∅]?+?(dz)oya
214	mbangudumirisa	2114	ok	-
215	ya	2	ok	+|y+?a
216	adyesa	100	ok	++++|a+?[(^0)(*0)(&0)∅]?+?dy+?es+?a;+++|a+?dy+?es+?a
217	kundiphemba	113	ok	++++|ku+?[(^0)(*0)(&0)∅]?+?[mn]di+?(ph)e[mn]b+?a;++++|ku+?[(^0)(*0)(&0)∅]?+?[mn]di+?(ph)e[mn]b+?a;+++|ku+?[mn]di+?(ph)e[mn]b+?a;+++|ku+?[mn]di+?(ph)e[mn]b+?a;+++|ku+?[mn]di+?(ph)e[mn]b+?a
218	kutisiya	48	ok	++++|ku+?[(^0)(*0)(&0)∅]?+?ti+?siy+?a;+++|ku+?ti+?siy+?a;+++|ku+?ti+?siy+?a
219	cigamba	15	ok	-
220	kunyengerera	418	ok	+++|ku+?[(^0)(*0)(&0)∅]?+?[mn]ye[mn]gerer+?a;++|ku+?[mn]ye[mn]gerer+?a
221	ndinati	139	ok	-
222	tora	5	ok	-
223	anapicepeseka	6413	TIMEOUT	-
224	mbamuikha	73	ok	++++|[mn]b+?a+?[(^0)(*0)(&0)∅]?+?[mn]ui(kh)+?a;++++|[mn]b+?a+?[(^0)(*0)(&0)∅]?+?[mn]ui(kh)+?a;++++|[mn]b+?a+?[(^0)(*0)(&0)∅]?+?[mn]ui(kh)+?a;++++|[mn]b+?a+?[mn]u+?i(kh)+?a;++++|[mn]b+?a+?[mn]u+?i(kh)+?a;++++|[mn]b+?a+?[mn]u+?i(kh)+?a;++++|[mn]ba+?[mn]+?u+?i(kh)+?a;++++|[mn]ba+?[mn]+?u+?i(kh)+?a;+++|[mn]b+?a+?[mn]ui(kh)+?a;+++|[mn]b+?a+?[mn]ui(kh)+?a;+++|[mn]b+?a+?[mn]ui(kh)+?a;+++|[mn]ba+?[mn]u+?i(kh)+?a
225	adasangula	200	ok	-
226	yamala	12	ok	++++|y+?a+?[(^0)(*0)(&0)∅]?+?[mn]al+?a;+++|y+?a+?[mn]al+?a
227	mafuta	29	ok	++|[mn]a+?[(^0)(*0)(&0)∅]?+?futa;++|[mn]a+?[(^0)(*0)(&0)∅]?+?futa;++|[mn]a+?[(^0)(*0)(&0)∅]?+?futa;+|[mn]a+?futa
228	pidabuluswa	45	ok	-
229	alimi	134	ok	+|a+?li[mn]i
230	di	4	ok	|di
231	labasp	2	ok	-
232	adafonda	34	ok	++++|a+?da+?[(^0)(*0)(&0)∅]?+?fo[mn]d+?a;++++|a+?da+?[(^0)(*0)(&0)∅]?+?fo[mn]d+?a;++++|a+?da+?[(^0)(*0)(&0)∅]?+?fo[mn]d+?a;++++|a+?da+?[(^0)(*0)(&0)∅]?+?fo[mn]d+?a;++++|a+?da+?[(^0)(*0)(&0)∅]?+?fo[mn]d+?a;++++|a+?da+?[(^0)(*0)(&0)∅]?+?fo[mn]d+?a;++++|a+?da+?[(^0)(*0)(&0)∅]?+?fo[mn]d+?a;+++|a+?da+?fo[mn]d+?a;+++|a+?da+?fo[mn]d+?a;+++|a+?da+?fo[mn]d+?a;+++|a+?da+?fo[mn]d+?a;+++|a+?da+?fo[mn]d+?a;+++|a+?da+?fo[mn]d+?a;+++|a+?da+?fo[mn]d+?a
233	cathu	9	ok	+|ca+?(th)u
234	anyakutonga	176	ok	-
235	kunsingirira	403	ok	-
236	piringan	118	ok	-
237	athamangisa	335	ok	++++|a+?[(^0)(*0)(&0)∅]?+?(th)a[mn]a[mn]g+?is+?a;+++|a+?(th)a[mn]a[mn]g+?is+?a
238	gurumbiza	7	ok	-
239	nonlabialaspirated	15	ok	-
240	doesn't	0	SKIPPED	-
241	anenda	33	ok	+++|a+?[mn]+?e[mn]d+?a;+++|a+?[mn]+?e[mn]d+?a;+++|a+?[mn]+?e[mn]d+?a;+++|a+?[mn]+?e[mn]d+?a
242	nsunga	16	ok	+|[(^0)(*0)(&0)∅]?+?[mn]su[mn]ga;+|[(^0)(*0)(&0)∅]?+?[mn]su[mn]ga
243	andizungulira	2857	ok	++++|a+?[(^0)(*0)(&0)∅]?+?[mn]di+?zu[mn]gulir+?a;++++|a+?[(^0)(*0)(&0)∅]?+?[mn]di+?zu[mn]gulir+?a;+++|a+?[mn]di+?zu[mn]gulir+?a;+++|a+?[mn]di+?zu[mn]gulir+?a;+++|a+?[mn]di+?zu[mn]gulir+?a
244	pidamuona	65	ok	++++|pi+?da+?[mn]u+?o[mn]+?a;++++|pi+?da+?[mn]u+?o[mn]+?a
245	yamangwa	140	ok	+++++|y+?a+?[(^0)(*0)(&0)∅]?+?[mn]a[mn]g+?w+?a;++++|y+?a+?[mn]a[mn]g+?w+?a
246	in	1	ok	+|i+?[mn]
247	staying	2	ok	-
248	akhacitira	272	ok	+++++|a+?(kh)a+?[(^0)(*0)(&0)∅]?+?cit+?ir+?a;+++++|a+?(kh)a+?[(^0)(*0)(&0)∅]?+?cit+?ir+?a;+++++|a+?(kh)a+?[(^0)(*0)(&0)∅]?+?cit+?ir+?a;++++|a+?(kh)a+?cit+?ir+?a;++++|a+?(kh)a+?cit+?ir+?a;++++|a+?(kh)a+?cit+?ir+?a
249	anyanyiratu	74	ok	-
250	seek	11	ok	-
251	n'kate	0	SKIPPED	-
252	zixanu	6	ok	++|zi+?[(^0)(*0)(&0)∅]?+?xa[mn]u;++|zi+?[(^0)(*0)(&0)∅]?+?xa[mn]u;++|zi+?[(^0)(*0)(&0)∅]?+?xa[mn]u;++|zi+?[(^0)(*0)(&0)∅]?+?xa[mn]u
253	izo	8	ok	|izo
254	udawe	18	ok	+++|u+?[(^0)(*0)(&0)∅]?+?daw+?e;+++|u+?[(^0)(*0)(&0)∅]?+?daw+?e;+++|u+?[(^0)(*0)(&0)∅]?+?daw+?e;++|u+?daw+?e;++|u+?daw+?e;++|u+?daw+?e
255	pedzi	54	ok	+|[(^0)(*0)(&0)∅]?+?pe(dz)i;+|[(^0)(*0)(&0)∅]?+?pe(dz)i;|pe(dz)i
256	ikhadagumanikana	2386	ok	+++++++|i+?(kh)a+?da+?[(^0)(*0)(&0)∅]?+?gu[mn]a[mn]+?ik+?a[mn]+?a;++++++|i+?(kh)a+?da+?[(^0)(*0)(&0)∅]?+?gu[mn]a[mn]ik+?a[mn]+?a;++++++|i+?(kh)a+?da+?gu[mn]a[mn]+?ik+?a[mn]+?a;+++++|i+?(kh)a+?da+?gu[mn]a[mn]ik+?a[mn]+?a
257	pinati	73	ok	++|pi+?[mn]a+?ti
258	pidabiswa	30	ok	-
259	andidawisira	11441	TIMEOUT	-
260	anag'ono	0	SKIPPED	-
261	n'zulu	0	SKIPPED	-
262	pfunzani	110	ok	+++|[(^0)(*0)(&0)∅]?+?(pf)u[mn]z+?a[mn]+?i;+++|[(^0)(*0)(&0)∅]?+?(pf)u[mn]z+?a[mn]+?i;+++|[(^0)(*0)(&0)∅]?+?(pf)u[mn]z+?a[mn]+?i;+++|[(^0)(*0)(&0)∅]?+?(pf)u[mn]z+?a[mn]+?i
263	ambvera	205	ok	++++|a+?[mn]+?(bv)+?er+?a;++++|a+?[mn]+?(bv)+?er+?a;+++|a+?[mn]+?(bv)er+?a;+++|a+?[mn]+?(bv)er+?a
264	anowo	280	ok	-
265	judeya	6	ok	-
266	vinyu	2	ok	+|[(^0)(*0)(&0)∅]?+?vi[mn]yu;+|[(^0)(*0)(&0)∅]?+?vi[mn]yu
267	uso	15	ok	++|u+?[(^0)(*0)(&0)∅]?+?so;++|u+?[(^0)(*0)(&0)∅]?+?so;+|u+?so
268	adzice	5	ok	+|a+?(dz)ice
269	ntolo	25	ok	+|[mn]+?tolo;+|[mn]+?tolo;+|[mn]+?tolo;+|[mn]+?tolo
270	secondário	0	SKIPPED	-
271	masikati	108	ok	++|[mn]a+?[(^0)(*0)(&0)∅]?+?sikati;++|[mn]a+?[(^0)(*0)(&0)∅]?+?sikati;+|[mn]a+?sikati
272	anadza	36	ok	++++|a+?[mn]a+?[(^0)(*0)(&0)∅]?+?(dz)+?a;++++|a+?[mn]a+?[(^0)(*0)(&0)∅]?+?(dz)+?a;++++|a+?[mn]a+?[(^0)(*0)(&0)∅]?+?(dz)+?a;+++|a+?[mn]a+?(dz)+?a;+++|a+?[mn]a+?(dz)+?a;+++|a+?[mn]a+?(dz)+?a
273	adakutumira	949	ok	+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a;+++++|a+?da+?ku+?tu[mn]+?ir+?a
274	mbakhaena	59	ok	-
275	adasakhulirwa	1111	ok	-
276	li	5	ok	-
277	ndakupasani	2149	ok	+++++|[mn]+?da+?ku+?pas+?a+?[mn]i;+++++|[mn]+?da+?ku+?pas+?a+?[mn]i;+++++|[mn]+?da+?ku+?pas+?a+?[mn]i;+++++|[mn]+?da+?ku+?pas+?a+?[mn]i;+++++|[mn]+?da+?ku+?pas+?a+?[mn]i;+++++|[mn]+?da+?ku+?pas+?a+?[mn]i;+++++|[mn]+?da+?ku+?pas+?a+?[mn]i;+++++|[mn]+?da+?ku+?pas+?a+?[mn]i;+++++|[mn]+?da+?ku+?pas+?a+?[mn]i;+++++|[mn]+?da+?ku+?pas+?a+?[mn]i;+++++|[mn]+?da+?ku+?pas+?a+?[mn]i;+++++|[mn]+?da+?ku+?pas+?a+?[mn]i;+++++|[mn]d+?a+?ku+?pas+?a+?[mn]i;+++++|[mn]d+?a+?ku+?pas+?a+?[mn]i;+++++|[mn]d+?a+?ku+?pas+?a+?[mn]i
278	nkumbi	219	ok	++|[mn]+?ku[mn]b+?i;++|[mn]+?ku[mn]b+?i;++|[mn]+?ku[mn]b+?i;++|[mn]+?ku[mn]b+?i;++|[mn]+?ku[mn]b+?i;+|[mn]+?ku[mn]bi;+|[mn]+?ku[mn]bi;+|[mn]+?ku[mn]bi;+|[mn]+?ku[mn]bi;+|[mn]+?ku[mn]bi;+|[mn]+?ku[mn]bi;+|[mn]+?ku[mn]bi
279	ratarato	11	ok	-
280	tsato	11	ok	+|[(^0)(*0)(&0)∅]?+?(ts)ato;+|[(^0)(*0)(&0)∅]?+?(ts)ato;+|[(^0)(*0)(&0)∅]?+?(ts)ato;+|[(^0)(*0)(&0)∅]?+?(ts)ato
281	mbamupiona	333	ok	-
282	atumi	104	ok	++|a+?tu[mn]+?i;++|a+?tu[mn]+?i
283	musaisanduza	125	ok	++++|[mn]u+?sa+?i+?sa[mn]duz+?a;++++|[mn]u+?sa+?i+?sa[mn]duz+?a
284	panga	19	ok	++|p+?a+?[mn]ga;++|pa+?[(^0)(*0)(&0)∅]?+?[mn]ga;++|pa+?[(^0)(*0)(&0)∅]?+?[mn]ga;+|[(^0)(*0)(&0)∅]?+?pa[mn]ga;+|[(^0)(*0)(&0)∅]?+?pa[mn]ga;+|[(^0)(*0)(&0)∅]?+?pa[mn]ga;+|pa+?[mn]ga
285	mbanawa	250	ok	-
286	upfunzisi	160	ok	++++|u+?[(^0)(*0)(&0)∅]?+?(pf)u[mn]z+?is+?i;++++|u+?[(^0)(*0)(&0)∅]?+?(pf)u[mn]z+?is+?i;++++|u+?[(^0)(*0)(&0)∅]?+?(pf)u[mn]z+?is+?i;++++|u+?[(^0)(*0)(&0)∅]?+?(pf)u[mn]z+?is+?i;+++|u+?(pf)u[mn]z+?is+?i;+++|u+?[(^0)(*0)(&0)∅]?+?(pf)u[mn]zis+?i;+++|u+?[(^0)(*0)(&0)∅]?+?(pf)u[mn]zis+?i;+++|u+?[(^0)(*0)(&0)∅]?+?(pf)u[mn]zis+?i;+++|u+?[(^0)(*0)(&0)∅]?+?(pf)u[mn]zis+?i;++|u+?(pf)u[mn]zis+?i;++|u+?[(^0)(*0)(&0)∅]?+?(pf)u[mn]zisi;++|u+?[(^0)(*0)(&0)∅]?+?(pf)u[mn]zisi;++|u+?[(^0)(*0)(&0)∅]?+?(pf)u[mn]zisi;+|u+?(pf)u[mn]zisi
287	em	1	ok	-
288	aansia	83	ok	-
289	wacita	15	ok	++++|w+?a+?[(^0)(*0)(&0)∅]?+?cit+?a;+++|w+?a+?cit+?a;+++|wa+?[(^0)(*0)(&0)∅]?+?cit+?a;++|wa+?cit+?a
290	mban'cemeresa	0	SKIPPED	-
291	asagasira	251	ok	+++++|a+?sa+?[(^0)(*0)(&0)∅]?+?gas+?ir+?a;+++++|a+?sa+?[(^0)(*0)(&0)∅]?+?gas+?ir+?a;+++++|a+?sa+?[(^0)(*0)(&0)∅]?+?gas+?ir+?a;++++|a+?sa+?gas+?ir+?a;++++|a+?sa+?gas+?ir+?a;++++|a+?sa+?gas+?ir+?a
292	unakhala	43	ok	++++|u+?[mn]a+?[(^0)(*0)(&0)∅]?+?(kh)al+?a;++++|u+?[mn]a+?[(^0)(*0)(&0)∅]?+?(kh)al+?a;++++|u+?[mn]a+?[(^0)(*0)(&0)∅]?+?(kh)al+?a;+++|u+?[mn]a+?(kh)al+?a;+++|u+?[mn]a+?(kh)al+?a;+++|u+?[mn]a+?(kh)al+?a
293	ndzimu	4	ok	-
294	akhonda	13	ok	+++|a+?[(^0)(*0)(&0)∅]?+?(kh)o[mn]d+?a;++|a+?(kh)o[mn]d+?a
295	mbaayikha	50	ok	-
296	akumbizwa	195	ok	-
297	piposi	35	ok	++|pi+?[(^0)(*0)(&0)∅]?+?posi;++|pi+?[(^0)(*0)(&0)∅]?+?posi;+|pi+?posi
298	lambane	5	ok	-
299	idagwa	59	ok	++++|i+?da+?[(^0)(*0)(&0)∅]?+?gw+?a;++++|i+?da+?[(^0)(*0)(&0)∅]?+?gw+?a;++++|i+?da+?[(^0)(*0)(&0)∅]?+?gw+?a;++++|i+?da+?[(^0)(*0)(&0)∅]?+?gw+?a;+++|i+?da+?gw+?a;+++|i+?da+?gw+?a;+++|i+?da+?gw+?a;+++|i+?da+?gw+?a
